ItemNumber,Description,PrimaryVendorNumber,VendorItem,MfgId,MfgName,MfgItemCount,LastCost,StdCost,AvgCost,Revision,ItemLeadTime,DefaultWhse,TotalQty
05-10003-0000,"Grommet",MOU100,"2873",HEY500,"Heyco",1,0.066000000000000000,0.066000,0.064986,,0,ELANSR,85.000000
05-10004-000A,"Spacer, POT Solder",MOL101,"20210031P",MOL500,"Ningbo Moldie Mold",1,0.080000000000000000,0.070925,0.079686,,0,ELANSR,9027.000000
05-10005-A001,"Rivet, Pop, Al body/Steel mandrel, Wide Range",MCM100,"97530A020",,,1,0.060200000000000000,0.077600,0.060393,,0,ELANSR,800.000000
06-10001-100K,"(INACTIVE) >>>>>RES TF SM 1/16W  100K 1% 0603 RoHS",WHI100,"11001-1003-1202-EIL",,,0,0.000660000000000000,0.000000,0.000660,,42,ELANSR,0.000000
06-10001-10K0,"(INACTIVE)>>>>>>RES TF SM 1/16W 10K 1%  0603 RoHS",,"",,,0,0.001200000000000000,0.000000,0.001200,,0,ELANSR,0.000000
06-10001-14K0,"(INACTIVE)>>>>>RES TF SM 1/16W 14K 1%  0603 RoHS",,"",,,0,0.001200000000000000,0.000000,0.001200,,0,ELANSR,
06-10001-1K00,"(INACTIVE)>>>>>>RES TF SM 1/16W  1K 1% 0603 RoHS",ARR100,"6-1879336-2",TEC500,"TE Connectivity",1,0.017600000000000000,0.000000,0.017600,,63,ELANSR,
06-10001-200K,"(INACTIVE)>>>>>>>RES TF SM 1/16W 200K 1% 0603 RoHS",,"",,,0,0.001200000000000000,0.000000,0.001200,,0,ELANSR,
06-10001-20K0,"NRFND RES TF SM 1/16W 20K 1%  0603 RoHS",WHI100,"11001-2002-1102-EIL",,,0,0.000900000000000000,0.009000,0.000900,,0,ELANSR,0.000000
06-10001-21K5,"NRFND RES TF SM 1/16W 21K5 1% 0603 ROHS",,"",,,1,0.002280000000000000,0.002280,0.002280,,42,ELANSR,0.000000
06-10001-24K9,"(INACTIVE)>>>>>>RES TF SM 1/16W 24K9 1% 0603 RoHS",,"",,,0,0.001200000000000000,0.000000,0.001200,,0,ELANSR,
06-10001-2K00,"(INACTIVE)>>>>>>RES TF SM 1/16W 2K 1%  0603 RoHS",,"",,,0,0.001200000000000000,0.000000,0.001200,,0,ELANSR,
06-10001-4K70,"(INACTIVE)>>>>>>>RES TF SM 1/16W 4K7 1%  0603 RoHS",,"",,,0,0.001200000000000000,0.000000,0.001200,,0,ELANSR,
06-10001-4K99,"(INACTIVE)>>>>>>>RES TF SM 1/16W 4K99 1%  0603 RoHS",,"",,,0,0.001200000000000000,0.000000,0.001200,,0,ELANSR,
06-10001-61R9,"INACTIVE>>>>>RES 61.9R 1% 1/10W 0603 RoHS",DIG100,"RK73H1JTTD61R9F",KOA500,"KOA Speer Electronics",1,0.003300000000000000,0.000000,0.003300,,0,ELANSR,0.000000
06-10002-0R56,"RES TF SM 1/10W 0R56 1% 0603 RoHS",TTI100,"ERJ-3RQFR56V",PAN500,"Panasonic",3,0.008100000000000000,0.008100,0.008100,,0,ELANSR,4975.000000
06-10002-100K,"RES TF 1/10W 100K 1% 0603 RoHS",MER100,"CR161003F",MER500,"Meritek",7,0.001200000000000000,0.000900,0.001110,,42,ELANSR,106930.668000
06-10002-100R,"RES TF SM 1/10W 100R 1%  0603 RoHS",MER100,"CR161000F",,,8,0.001050000000000000,0.000900,0.001021,,42,ELANSR,106178.000000
06-10002-105K,"RES TF 1/10W 105K 1% 0603 RoHS",DIG100,"RC0603FR-07105KL",YAG500,"Yageo",4,0.001670000000000000,0.001960,0.001835,,84,ELANSR,3225.000000
06-10002-10K0,"RES TF SM 1/10W 10K 1%  0603 RoHS",MER100,"CR161002F",MER500,"Meritek",8,0.001200000000000000,0.000890,0.001097,,98,ELANSR,384889.000000
06-10002-10M0,"RES TF 1/10W 10M 1% 0603 RoHS",DIG100,"311-10.0MHRTR-ND",,,2,0.002000000000000000,0.002000,0.001989,,70,ELANSR,3873.000000
06-10002-10R0,"RES TF 1/10W 10 1% 0603 RoHS",DIG100,"RC0603FR-0710RL",YAG500,"Yageo",3,0.004000000000000000,0.004000,0.004000,,126,ELANSR,6681.000000
06-10002-11K3,"RES SMD 11.25K OHM 1% 1/10W 0603",DIG100,"ERJ-3EKF1132V",,,2,0.009446000000000000,0.009446,0.009070,,130,ELANSR,13256.000000
06-10002-11K8,"RES TF 1/10W 11.8K 1% 0603 RoHS",DIG100,"RMCF0603FT11K8",STA500,"Stackpole Electronics",3,0.002000000000000000,0.000000,0.002000,,0,ELANSR,4984.000000
06-10002-120K,"RES TF 1/10W 120K 1% 0603 RoHS",DIG100,"RM06F1203CT",CAL500,"Cal-Chip",3,0.001300000000000000,0.000000,0.001300,,0,ELANSR,70.000000
06-10002-120R,"RES TF 1/10W 120R 1% 0603 RoHS",DIG100,"RMCF0603FT120R",STA500,"Stackpole Electronics",5,0.002800000000000000,0.002800,0.002800,,0,ELANSR,462.000000
06-10002-12K0,"RES TF 1/10W 12K 1% 0603 RoHS",MER100,"CR161202F",MER500,"Meritek",6,0.000900000000000000,0.000900,0.000939,,0,ELANSR,3836.000000
06-10002-12K1,"RES TF 1/10W 12.1K 1% 0603 RoHS",ARR100,"NRC06F1212TRF",NIC500,"NIC Components",3,0.001290000000000000,0.001425,0.001318,,84,ELANSR,4310.000000
06-10002-12K4,"RES TF SM 1/10W 12K4 1%  0603 RoHS",ARR100,"NRC06F1242TRF",NIC500,"NIC Components",5,0.001200000000000000,0.000926,0.001029,,42,ELANSR,7565.000000
06-10002-137K,"RES TF SM 1/10W 137K 1%  0603 RoHS",DIG100,"RC0603FR-07137KL",YAG500,"Yageo",8,0.002700000000000000,0.001495,0.002533,,42,ELANSR,3655.000000
06-10002-137R,"RES TF SM 1/10W 137R 1%  0603 RoHS",DIG100,"ERJ-3EKF1370V",,,2,0.004100000000000000,0.004100,0.003882,,28,ELANSR,2989.000000
06-10002-13K3,"RES TF 1/10W 13.25K 1% 0603 RoHS",DIG100,"RC0603FR-0713K3L",YAG500,"Yageo",4,0.002800000000000000,0.003100,0.002819,,154,ELANSR,4535.000000
06-10002-14K0,"RES TF SM 1/10W 14K 1%  0603 RoHS",DIG100,"WR06X1402FTL",WAL500,"Walsin Technology",2,0.002100000000000000,0.001595,0.001377,,42,ELANSR,903.000000
06-10002-158K,"RES TF 1/10W 158K 1% 0603 RoHS",DIG100,"CR0603-10W-1583FT",VEN500,"Venkel",7,0.001350000000000000,0.000000,0.001350,,0,ELANSR,4978.000000
06-10002-15K0,"RES TF SM 1/10W 15K0 1%  0603 RoHS",MER100,"CR161502F",,,8,0.001200000000000000,0.001200,0.001304,,42,ELANSR,3240.000000
06-10002-162K,"RES TF SM 1/10W 162K 1% 0603 ROHS",MER100,"CR161623F",MER500,"Meritek",9,0.001200000000000000,0.001411,0.001372,,42,ELANSR,10277.000000
06-10002-165K,"RES TF 1/10W 165K 1% 0603 RoHS",DIG100,"RM06F1653CT",CAL500,"Cal-Chip",7,0.001320000000000000,0.000000,0.001320,,0,ELANSR,4978.000000
06-10002-180K,"RES TF SM 1/10W 180K 1% 0603 RoHS",DIG100,"RC0603FR-07 180KL",YAG500,"Yageo",8,0.003800000000000000,0.003309,0.003576,,42,ELANSR,4070.000000
06-10002-182R," RES TF 1/10W 182R 1% 0603 RoHS",DIG100,"RC0603FR-07182RL",,,3,0.001700000000000000,0.001773,0.001773,,0,ELANSR,31088.000000
06-10002-191K,"RES TF SM 1/10W 191K 1%  0603 RoHS",ARR100,"NRC06F1913TRF",NIC500,"NIC Components",8,0.000800000000000000,0.000800,0.000800,,84,ELANSR,
06-10002-1K00,"RES TF SM 1/10W 1K 1%  0603 RoHS",MER100,"CR161001F",MER500,"Meritek",6,0.001700000000000000,0.001200,0.001337,,42,ELANSR,81787.000000
06-10002-1K02,"RES SMD 1.02K OHM 1% 1/10W 0603",DIG100,"RMCF0603FT1K02",STA500,"Stackpole Electronics",7,0.001400000000000000,0.001400,0.001400,,0,ELANSR,4271.000000
06-10002-1K30,"RES TF 1/10W 1.3K 1% 0603 RoHS",FUT100,"RC0603FR-071K3L",YAG500,"Yageo",6,0.001100000000000000,0.000909,0.001300,,0,ELANSR,25326.000000
06-10002-1K50,"RES TF SM 1/10W 1.5K 1%  0603 RoHS",MER100,"CR161501F",MER500,"Meritek",8,0.001050000000000000,0.000900,0.000957,,42,ELANSR,3290.000000
06-10002-1M00,"RES TF SM 1/10W 1M 1%  0603 RoHS",MER100,"CR161004F",MER500,"Meritek",7,0.002000000000000000,0.000900,0.001525,,84,ELANSR,67133.000000
06-10002-1M20,"RES TF 1/10W 1.2M 1% 0603 RoHS",TTI100,"RC0603FR-071M2L",YAG500,"Yageo",4,0.001900000000000000,0.003000,0.002416,,42,ELANSR,14016.000000
06-10002-200K,"RES TF SM 1/10W 200K 1%  0603 RoHS",MER100,"CR162003F",MER500,"Meritek",2,0.001300000000000000,0.001013,0.003015,,42,ELANSR,5745.000000
06-10002-200R,"RES TF 1/10W 200 1% 0603 RoHS",MER100,"CR162000F",MER500,"Meritek",2,0.001400000000000000,0.001200,0.001328,,70,ELANSR,5464.000000
06-10002-205K,"RES TF 1/10W 205K 1% 0603 RoHS",DIG100,"311-205KHRTR-ND",,,1,0.001900000000000000,0.002962,0.002426,,126,ELANSR,10126.000000
06-10002-20K0,"RES TF SM 1/10W  20K 1% 0603 RoHS",MER100,"CR162002F",MER500,"Meritek",9,0.001200000000000000,0.001145,0.001688,,42,ELANSR,22441.000000
06-10002-20K5,"RES TF 1/10W 20K5 1% 0603 RoHS",DIG100,"RHM20.5KCFTR-ND",,,6,0.001700000000000000,0.001539,0.001539,,42,ELANSR,4649.000000
06-10002-210K,"RES TF 1/10W 210K 1% 0603 RoHS",DIG100,"RC0603FR-07210KL",YAG500,"Yageo",2,0.003500000000000000,0.003500,0.003444,,126,ELANSR,2147.000000
06-10002-21K5,"RES TF SM 1/10W 21K5 1% 0603 ROHS",DIG100,"RMCF0603FT21K5",STA500,"Stackpole Electronics",8,0.001200000000000000,0.001138,0.001176,,42,ELANSR,4615.000000
06-10002-220K,"RES TF 1/10W 220K 1% 0603 RoHS",DIG100,"311-220KHRTR-ND",,,2,0.001200000000000000,0.001445,0.001445,,112,ELANSR,9678.000000
06-10002-220R,"RES TF 1/10W 220 1% 0603 RoHS",AVN100,"RC0603FR-07220RL",YAG500,"Yageo",5,0.001330000000000000,0.001330,0.001330,,0,ELANSR,4530.000000
06-10002-22K0,"RES TF 1/10W 22K 1% 0603 RoHS",DIG100,"RMCF0603FT22K0",STA500,"Stackpole Electronics",6,0.001920000000000000,0.001920,0.001920,,0,ELANSR,4290.000000
06-10002-22R0,"RES TF SM 1/10W 22R 1% 0603 RoHS",DIG100,"RMCF0603FT22R0",STA500,"Stackpole Electronics",4,0.017000000000000000,0.000000,0.017000,,0,ELANSR,5482.000000
06-10002-23R2,"RES TF SM 1/10W 23R2 1%  0603 RoHS",DIG100,"ERJ-3EKF23R2V",PAN500,"Panasonic",6,0.005000000000000000,0.001666,0.003543,,77,ELANSR,4116.000000
06-10002-243R,"RES TF 1/10W 243R 1% 0603 RoHS",DIG100," 311-243HRTR-ND",YAG500,"Yageo",2,0.002000000000000000,0.002000,0.002000,,112,ELANSR,3804.000000
06-10002-249R,"RES TF 1/10W 249 1% 0603 RoHS",DIG100,"RMCF0603FT249R",STA500,"Stackpole Electronics",6,0.002800000000000000,0.002800,0.002800,,0,ELANSR,4897.000000
06-10002-24K9,"RES TF SM 1/10W 24K9 1%  0603 RoHS",MER100,"CR162492F",MER500,"Meritek",2,0.001050000000000000,0.000880,0.000981,,0,ELANSR,7546.000000
06-10002-25K5,"RES TF 1/10W 25K5 1% 0603 RoHS",ARR100,"RC1608F2552CS",SAM500,"Samsung Electro-Mechanics",6,0.002000000000000000,0.002000,0.002000,,42,ELANSR,4578.000000
06-10002-270R,"RES TF 1/10W 270 1% 0603 RoHS",DIG100,"RMCF0603FT270R",STA500,"Stackpole Electronics",4,0.001200000000000000,0.001200,0.001200,,0,ELANSR,1718.000000
06-10002-27K0,"RES 27K 1% 1/10W 0603 RoHS",DIG100,"RC0603FR-0727KL",YAG500,"Yageo",1,0.000900000000000000,0.000000,0.000900,,0,ELANSR,5000.000000
06-10002-2K00,"RES TF SM 1/10W 2K0 1%  0603 RoHS",MER100,"CR162001F",MER500,"Meritek",8,0.001050000000000000,0.000900,0.004102,,56,ELANSR,15777.000000
06-10002-2K20,"RES TF SM 2.2K OHM 1% 1/10W 0603 RoHS",DIG100,"RC0603FR-072K2L",YAG500,"Yageo",1,0.001000000000000000,0.000000,0.002000,,0,ELANSR,1222.000000
06-10002-2K21,"RES 2.21K 1% 1/10W 0603 RoHS",DIG100,"RMCF0603FT2K21",STA500,"Stackpole Electronics",2,0.001100000000000000,0.000000,0.001100,,0,ELANSR,5000.000000
06-10002-2K32,"RES TF SM 1/10W 2K32 1%  0603 RoHS",ARR100,"NRC06F2321TRF",NIC500,"NIC Components",5,0.000800000000000000,0.000800,0.000800,,98,ELANSR,0.000000
06-10002-2K40,"RES TF SM 2.4K OHM 1% 1/10W 0603 RoHS",DIG100,"RC0603FR-072K4L",YAG500,"Yageo",1,0.001320000000000000,0.000000,0.003000,,0,ELANSR,30.000000
06-10002-2K70,"RES TF 1/10W 2K7 1% 0603 RoHS",AVN100,"RC0603FR-072K7L",YAG500,"Yageo",4,0.005000000000000000,0.001283,0.002800,,0,ELANSR,12668.000000
06-10002-2K80,"RES TF SM 1/10W 2.8K 1% 0603 RoHS",DIG100,"RC0603FR-072K8L",YAG500,"Yageo",4,0.018000000000000000,0.000000,0.018000,,0,ELANSR,5482.000000
06-10002-2M00,"RES TF 1/10W 2M 1% 0603 RoHS",MER100,"CR162004F",MER500,"Meritek",6,0.001300000000000000,0.002093,0.001239,,0,ELANSR,4679.000000
06-10002-2M20,"RES SMD 2.2M OHM 1% 1/10W 0603",DIG100,"ERJ-3EKF2204V",PAN500,"Panasonic",2,0.008650000000000000,0.008650,0.008650,,75,ELANSR,3960.000000
06-10002-2M21,"RES 2.21M 1% 1/10W 0603 RoHS",DIG100,"RC0603FR-072M21L",YAG500,"Yageo",1,0.001050000000000000,0.000000,0.001050,,0,ELANSR,4148.000000
06-10002-2R00,"RES TF 1/10W 2R 1% 0603 RoHS",DIG100,"RMCF0603FT2R00TR-ND",,,2,0.001200000000000000,0.001200,0.001200,,161,ELANSR,3174.000000
06-10002-2R49,"RES SMD 2.49 OHM 1% 1/10W 0603 RoHS",DIG100,"RC0603FR-072R49L",YAG500,"Yageo",1,0.004900000000000000,0.000000,0.004900,,0,ELANSR,2492.000000
06-10002-300R,"RES TF 1/10W 300 1% 0603 RoHS",DIG100," RMCF0603FT300R",,,3,0.001400000000000000,0.001400,0.001400,,0,ELANSR,4843.000000
06-10002-30K0,"RES 30K 1% 1/10W 0603 RoHS",DIG100,"RC0603FR-0730KL",YAG500,"Yageo",1,0.015000000000000000,0.000000,0.015000,,0,ELANSR,1000.000000
06-10002-30K1,"RES TF 1/10W 30K1 1% 0603 RoHS",DIG100,"RMCF0603FT30K1",STA500,"Stackpole Electronics",8,0.013000000000000000,0.013000,0.014212,,0,ELANSR,4016.000000
06-10002-31K6,"RES TF SM 1/10W 31K6  1%  0603 RoHS",DIG100,"311-31.6KHRTR-ND",,,8,0.001500000000000000,0.001500,0.001598,,42,ELANSR,2092.000000
06-10002-330R,"RES TF 1/10W 330 1% 0603 RoHS",MOU100,"WR06X3300FTL",WAL500,"Walsin Technology",5,0.001000000000000000,0.000000,0.001000,,0,ELANSR,11044.000000
06-10002-332K,"RES TF 1/10W 332K 1% 0603 RoHS",DIG100,"RM06F3323CT",CAL500,"Cal-Chip",7,0.001680000000000000,0.000000,0.001680,,0,ELANSR,4978.000000
06-10002-33K0,"RES TF SM 1/10W 33K0 1%  0603 RoHS",DIG100,"RMCF0603FT33K0",STA500,"Stackpole Electronics",7,0.002200000000000000,0.001540,0.001960,,28,ELANSR,4576.000000
06-10002-33R0,"RES TF 1/10W 33 1% 0603 RoHS",DIG100,"RMCF0603FT33R0",STA500,"Stackpole Electronics",3,0.001800000000000000,0.003135,0.002184,,0,ELANSR,4622.000000
06-10002-348K,"RES TF 1/10W 348K 1% 0603 RoHS",DIG100,"RMCF0603FT348K",STA500,"Stackpole Electronics",6,0.001400000000000000,0.001400,0.001400,,0,ELANSR,4990.000000
06-10002-34K8,"RES TF 1/10W 34.8K 1% 0603 RoHS",ARR100,"NRC06F3482TRF",NIC500,"NIC Components",5,0.000800000000000000,0.001236,0.001236,,42,ELANSR,8136.000000
06-10002-365R,"RES TF SM 1/10W 365R 1%  0603 RoHS",ARR100,"NRC06F3650TRF",NIC500,"NIC Components",7,0.000800000000000000,0.001015,0.001015,,84,ELANSR,5653.000000
06-10002-390R,"RES TF SM 1/10W 390R 1%  0603 RoHS",DIG100,"RC0603FR-07390RL",YAG500,"Yageo",6,0.001710000000000000,0.002457,0.002827,,42,ELANSR,3344.000000
06-10002-39K0,"RES TF 1/10W 39K 1% 0603 RoHS",DIG100,"RC0603FR-0739KL",YAG500,"Yageo",6,0.002040000000000000,0.002033,0.002074,,0,ELANSR,27797.000000
06-10002-39K2,"RES TF 1/10W 39.2K 1% 0603 RoHS",ARR100,"RMCF0603FT39K2",STA500,"Stackpole Electronics",6,0.001368000000000000,0.001368,0.001368,,42,ELANSR,4984.000000
06-10002-3K00,"RES TF SM 1/10W 3K0 1%  0603 RoHS",TTI100,"CRCW06033K00FKEA",VIS500,"Vishay",8,0.001400000000000000,0.003452,0.001491,,42,ELANSR,31206.000000
06-10002-3K01,"RES TF 1/10W 3.01K 1% 0603 RoHS",FUT100,"RC0603FR-073K01L",YAG500,"Yageo",3,0.001100000000000000,0.001166,0.001166,,0,ELANSR,3581.000000
06-10002-3K30,"RES TF 1/10W 3K3 1% 0603 RoHS",DIG100," RC0603FR-073K3L",,,2,0.003700000000000000,0.002000,0.003127,,0,ELANSR,7418.000000
06-10002-3K32,"RES TF SM 1/10W 3K32 1%  0603 RoHS",TTI100,"RC0603FR-073K32L",YAG500,"Yageo",7,0.001300000000000000,0.001300,0.001301,,42,ELANSR,4303.000000
06-10002-3K48,"RES TF SM 1/10W 3K48 1%  0603 RoHS",MER100,"CR163481F",,,9,0.001200000000000000,0.001335,0.001335,,81,ELANSR,0.000000
06-10002-3K83,"RES 3.83K OHM 1/10W 1% 0603 RoHS",DIG100,"RMCF0603FT3K83",STA500,"Stackpole Electronics",2,0.000700000000000000,0.000000,0.000700,,0,ELANSR,5000.000000
06-10002-40K2,"RES TF SM 1/10W 40K2 1% 0603 RoHS",DIG100,"RMCF0603FT40K2TR-ND",,,8,0.001200000000000000,0.000882,0.000912,,42,ELANSR,58990.000000
06-10002-430K,"RES TF SM 430K OHM 1% 1/10W 0603 RoHS",DIG100,"RC0603FR-07430KL",YAG500,"Yageo",1,0.002000000000000000,0.000000,0.002000,,0,ELANSR,4950.000000
06-10002-43K0,"RES TF 1/10W 43K 1% 0603 RoHS",DIG100,"RMCF0603FT43K0TR-ND",,,3,0.001200000000000000,0.001200,0.001200,,0,ELANSR,3104.000000
06-10002-45K3,"RES TF SM 1/10W 45.3K 1% 0603 RoHS",DIG100,"RMCF0603FT45K3",STA500,"Stackpole Electronics",4,0.009700000000000000,0.000000,0.009700,,0,ELANSR,5960.000000
06-10002-470K,"RES TF 1/10W 470K 1% 0603 RoHS",DIG100,"RC0603FR-07470KL",YAG500,"Yageo",2,0.002000000000000000,0.002000,0.002000,,113,ELANSR,6718.000000
06-10002-470R,"RES TF SM 1/10W 470 1% 0603 RoHS",MER100,"CR164700F",MER500,"Meritek",8,0.001300000000000000,0.001505,0.001632,,84,ELANSR,28842.000000
06-10002-475K,"RES TF SM 1/10W 475K 1%  0603 RoHS",ARR100,"NRC06F4753TRF",NIC500,"NIC Components",6,0.011000000000000000,0.011000,0.011000,,84,ELANSR,0.000000
06-10002-47K0,"RES TF SM 1/10W 47K 1%  0603 RoHS",MER100,"CR164702F",MER500,"Meritek",6,0.001050000000000000,0.001075,0.000959,,112,ELANSR,78558.000000
06-10002-47R0,"RES TF 1/10W 47R 1% 0603 RoHS",MER100,"CR1647R0F",MER500,"Meritek",5,0.001200000000000000,0.002143,0.001557,,294,ELANSR,6243.000000
06-10002-49K9,"RES TF SM 1/10W 49K9 1% 0603 RoHS",DIG100,"RC0603FR-0749K9L",YAG500,"Yageo",6,0.001900000000000000,0.001220,0.001455,,84,ELANSR,46689.000000
06-10002-4K02,"RES TF SM 1/10W 4.02K 1% 0603 RoHS",MER100,"CR164021F",MER500,"Meritek",7,0.001050000000000000,0.001145,0.001033,,42,ELANSR,67386.000000
06-10002-4K30,"RES TF 1/10W 4.25K 1% 0603 RoHS",DIG100,"311-4.30KHRTR-ND?",,,3,0.002400000000000000,0.002400,0.002400,,0,ELANSR,9400.000000
06-10002-4K70,"RES TF SM 1/10W 4K7 1%  0603 RoHS",MER100,"CR164701F",,,6,0.001050000000000000,0.001001,0.001304,,42,ELANSR,8133.000000
06-10002-4K75,"RES TF SM 1/10W 4K75 1%  0603 RoHS",DIG100,"RC0603FR-074K75L",YAG500,"Yageo",7,0.002000000000000000,0.002000,0.002008,,81,ELANSR,13563.000000
06-10002-4K87,"RES SMD 4.87K OHM 1% 1/10W 0603",DIG100,"RMCF0603FT4K87",STA500,"Stackpole Electronics",9,0.001400000000000000,0.001400,0.001400,,0,ELANSR,4306.000000
06-10002-4K99,"RES TF SM 1/10W 4K99 1%  0603 RoHS",DIG100,"311-4.99KHRTR-ND",,,7,0.001200000000000000,0.001937,0.001763,,56,ELANSR,31904.000000
06-10002-4R42,"RES TF 1/10W 4.42R 1% 0603 RoHS",DIG100,"RC0603FR-074R42L",YAG500,"Yageo",2,0.006400000000000000,0.006400,0.006400,,0,ELANSR,140.000000
06-10002-4R70,"RES 4.7 OHM 1% 1/10W 0603",DIG100,"CRCW06034R70FNEA",VIS500,"Vishay",1,0.107900000000000000,0.000000,0.107900,,0,ELANSR,475.000000
06-10002-4R99,"RES 4.99 OHM 1% 1/10W 0603 RoHS",DIG100,"RMCF0603FT4R99",STA500,"Stackpole Electronics",1,0.002600000000000000,0.000000,0.002600,,0,ELANSR,190.000000
06-10002-50R0,"RES TF 1/10W 50R 1PCT 0603",DIG100,"CRCW060350R0FKEA",VIS500,"Vishay",1,0.057500000000000000,0.009000,0.014283,,0,ELANSR,2541.000000
06-10002-51K0,"RES TF SM 1/10W  51K 1% 0603 ROHS",DIG100,"RMCF0603FT51K0",STA500,"Stackpole Electronics",7,0.002330000000000000,0.001233,0.002253,,28,ELANSR,5788.000000
06-10002-51K1,"RES TF 1/10W 51K1 1% 0603 RoHS",MER100,"CR165112F",,,7,0.001200000000000000,0.000944,0.001102,,42,ELANSR,6301.000000
06-10002-51R0,"RES TF SM 1/10W 51R0 1% 0603 RoHS",DIG100,"311-51.0HRTR-ND",,,8,0.000879852829231160,0.000880,0.000883,,42,ELANSR,36280.000000
06-10002-51R1,"RES TF SM 1/10W 51R1 1% 0603 RoHS",DIG100,"311-51.1HRTR-ND",,,9,0.001200000000000000,0.002000,0.001456,,42,ELANSR,5196.000000
06-10002-54K9,"RES TF 1/10W 54.9K 1% 0603 RoHS",DIG100,"RC0603FR-0754K9L",YAG500,"Yageo",3,0.002800000000000000,0.002497,0.002497,,112,ELANSR,2283.000000
06-10002-56K0,"RES TF 1/10W 56K 1% 0603 RoHS",DIG100,"1276-4816-2-ND",,,7,0.009620000000000000,0.009620,0.009620,,42,ELANSR,0.000000
06-10002-590R,"RES TF 1/10W 590R 1% 0603 RoHS",DIG100,"RMCF0603FT590R",STA500,"Stackpole Electronics",3,0.002800000000000000,0.002800,0.002800,,0,ELANSR,918.000000
06-10002-5K10,"RES TF 1/10W 5.1K 1% 0603 RoHS",MER100,"CR165101F",MER500,"Meritek",5,0.001050000000000000,0.003932,0.001918,,0,ELANSR,2790.000000
06-10002-5K36,"RES TF 1/10W 5.36K 1% 0603 RoHS",DIG100,"RMCF0603FT5K36",STA500,"Stackpole Electronics",4,0.000800000000000000,0.000800,0.000800,,98,ELANSR,4868.000000
06-10002-5K49,"RES SMD 5.49K OHM 1% 1/10W 0603 RoHS",DIG100,"RMCF0603FT5K49",STA500,"Stackpole Electronics",2,0.001100000000000000,0.000000,0.001100,,0,ELANSR,5000.000000
06-10002-60R4,"RES TF SM 1/10W 60R4 1% 0603 RoHS",DIG100,"RM06F60R4CT",CAL500,"Cal-Chip",5,0.001320000000000000,0.001320,0.001320,,0,ELANSR,4870.000000
06-10002-634K,"RES TF 1/10W 634K 1% 0603 RoHS",DIG100,"ERJ-3EKF6343V",PAN500,"Panasonic",5,0.003500000000000000,0.003500,0.003500,,0,ELANSR,4966.000000
06-10002-68R0,"RES SMD 68 OHM 1% 1/10W 0603",DIG100,"RC0603FR-0768RL",YAG500,"Yageo",1,0.001200000000000000,0.001200,0.001200,,0,ELANSR,3953.000000
06-10002-6K20,"RES TF 1/10W 6.2K 1% 0603 RoHS",DIG100,"RM06F6201CT",CAL500,"Cal-Chip",3,0.001300000000000000,0.000000,0.001300,,0,ELANSR,69.000000
06-10002-6K34,"RES 6.34K OHM 1/10W 1% 0603  RoHS",DIG100,"RMCF0603FT6K34",STA500,"Stackpole Electronics",2,0.000700000000000000,0.000000,0.000700,,0,ELANSR,5000.000000
06-10002-6K49,"RES TF 1/10W  6K49 1% 0603 RoHS",ARR100,"NRC06F6491TRF",NIC500,"NIC Components",7,0.001100000000000000,0.001211,0.001182,,84,ELANSR,4961.000000
06-10002-6K65,"RES TF 1/10W 6.65K 1% 0603 RoHS",DIG100,"RM06F6651CT",CAL500,"Cal-Chip",3,0.001300000000000000,0.000000,0.001300,,0,ELANSR,70.000000
06-10002-6K80,"RES TF 1/10W 6.8K 1% 0603 RoHS",DIG100,"RC0603FR-076K8L",YAG500,"Yageo",8,0.002040000000000000,0.001858,0.002053,,0,ELANSR,30042.000000
06-10002-6M98,"RES TF 1/10W 6M98 1% 0603 RoHS",DIG100,"CRCW06036M98FKEA",VIS500,"Vishay",1,0.005600000000000000,0.004462,0.005300,,42,ELANSR,3315.000000
06-10002-6R20,"RES TF SM 1/10W 6R2 1%  0603 RoHS",MER100,"CR166R20F",MER500,"Meritek",8,0.001200000000000000,0.001200,0.001209,,84,ELANSR,13286.000000
06-10002-715R,"RES TF SM 715 OHM 1% 1/10W 0603 RoHS",DIG100,"ERJ-3EKF7150V",PAN500,"Panasonic",4,0.004110000000000000,0.000000,0.021015,,0,ELANSR,897.000000
06-10002-75R0,"RES TF 1/10W 75R 1% 0603 RoHS",DIG100,"RM06F75R0CT",CAL500,"Cal-Chip",5,0.001320000000000000,0.001320,0.001320,,0,ELANSR,3445.000000
06-10002-78K7,"RES TF 1/10W 78K7 1% 0603 RoHS",DIG100,"RMCF0603FT78K7",,,4,0.001200000000000000,0.001200,0.001200,,151,ELANSR,3265.000000
06-10002-7K50,"RES TF 1/10W 7.5K 1% 0603 RoHS",DIG100,"?311-7.50KHRTR-ND?",,,3,0.002400000000000000,0.002400,0.002400,,0,ELANSR,7900.000000
06-10002-820K,"RES TF 1/10W 820K 1% 0603",MER100,"CR168203F",,,5,0.001400000000000000,0.001200,0.001294,,0,ELANSR,2492.000000
06-10002-82K0,"RES TF SM 82K OHM 1% 1/10W 0603 RoHS",TTI100,"06-10002-82K0",,,1,0.001210000000000000,0.000000,0.002000,,0,ELANSR,10.000000
06-10002-82R5,"RES 82.5R 1% 1/10W 0603 RoHS",DIG100,"RMCF0603FT82R5",STA500,"Stackpole Electronics",1,0.002000000000000000,0.000000,0.002000,,0,ELANSR,0.000000
